"age","workclass","education_num","occupation","capital_gain","capital_loss","hours_per_week","sex","group","race","relationship","marital_status","native_country","income","y","source_file","row_id"
45,"Federal-gov",10,"Adm-clerical",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23453
48,"Private",15,"Exec-managerial",99999,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23454
23,"Private",10,"Handlers-cleaners",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23455
20,"Local-gov",9,"Other-service",0,0,40,"Female","Female","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.data",23456
18,"Private",7,"Other-service",0,0,15,"Male","Male","White","Own-child","Never-married","Peru","<=50K",0,"adult.data",23457
27,"Private",13,"Exec-managerial",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23458
25,"Private",9,"Handlers-cleaners",0,0,35,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23459
45,"Private",9,"Priv-house-serv",0,0,30,"Female","Female","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.data",23460
53,"Private",10,"Exec-managerial",0,0,40,"Female","Female","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23461
54,"Private",10,"Craft-repair",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23462
41,"Private",9,"Sales",0,1902,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23463
23,"Private",5,"Machine-op-inspct",0,0,35,"Male","Male","White","Other-relative","Never-married","Mexico","<=50K",0,"adult.data",23464
17,"Private",6,"Other-service",0,0,18,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23465
42,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23466
61,"Private",8,"Prof-specialty",0,0,40,"Male","Male","White","Not-in-family","Married-spouse-absent","United-States","<=50K",0,"adult.data",23467
57,"Private",10,"Adm-clerical",0,2258,38,"Female","Female","White","Unmarried","Widowed","United-States",">50K",1,"adult.data",23468
21,"State-gov",10,"Craft-repair",0,0,35,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23469
44,"Private",10,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23470
48,"Private",12,"Other-service",0,0,44,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",23471
46,"Private",15,"Farming-fishing",0,0,48,"Male","Male","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",23472
37,"Self-emp-not-inc",9,"Farming-fishing",0,0,86,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23473
35,"Private",9,"Exec-managerial",0,0,54,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23474
27,"Local-gov",13,"Transport-moving",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23475
28,"Private",10,"Sales",0,0,40,"Male","Male","Other","Not-in-family","Never-married","India","<=50K",0,"adult.data",23476
19,"Private",9,"Handlers-cleaners",0,0,10,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23477
63,"Self-emp-not-inc",13,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23478
36,"State-gov",11,"Protective-serv",0,0,40,"Female","Female","White","Own-child","Married-spouse-absent","Germany","<=50K",0,"adult.data",23479
20,"Private",8,"Other-service",0,0,35,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23480
28,"State-gov",13,"Protective-serv",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23481
58,"Private",9,"Sales",0,0,38,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",23482
48,"Private",9,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23483
39,"Private",10,"Exec-managerial",0,0,56,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",23484
38,"Private",9,"Craft-repair",0,2051,44,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23485
50,"Local-gov",12,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",23486
35,"Private",13,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23487
45,"Self-emp-not-inc",13,"Exec-managerial",0,0,50,"Male","Male","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",23488
38,"Self-emp-inc",10,"Craft-repair",0,0,38,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23489
54,"Private",12,"Exec-managerial",0,0,55,"Female","Female","White","Unmarried","Divorced","United-States",">50K",1,"adult.data",23490
42,"Private",13,"Prof-specialty",0,0,12,"Female","Female","White","Own-child","Never-married","England","<=50K",0,"adult.data",23491
32,"Private",6,"Craft-repair",0,0,40,"Female","Female","Black","Unmarried","Separated","Missing","<=50K",0,"adult.data",23492
55,"State-gov",16,"Prof-specialty",0,0,70,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Missing",">50K",1,"adult.data",23493
63,"Private",10,"Sales",0,0,30,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23494
21,"Private",5,"Machine-op-inspct",0,0,48,"Male","Male","White","Not-in-family","Never-married","Mexico","<=50K",0,"adult.data",23495
46,"Local-gov",13,"Protective-serv",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23496
43,"Private",10,"Adm-clerical",0,0,40,"Female","Female","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.data",23497
35,"Self-emp-not-inc",9,"Exec-managerial",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23498
37,"Private",5,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23499
51,"Private",9,"Craft-repair",0,0,45,"Female","Female","White","Unmarried","Never-married","Mexico","<=50K",0,"adult.data",23500
45,"Private",13,"Exec-managerial",0,0,72,"Male","Male","White","Husband","Married-civ-spouse","Canada",">50K",1,"adult.data",23501
19,"Private",8,"Other-service",0,1602,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23502
61,"Private",5,"Exec-managerial",0,0,65,"Male","Male","Black","Not-in-family","Widowed","United-States","<=50K",0,"adult.data",23503
21,"Private",9,"Sales",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23504
45,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23505
38,"Private",13,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23506
28,"Private",13,"Prof-specialty",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",23507
40,"Local-gov",13,"Prof-specialty",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23508
32,"Private",9,"Machine-op-inspct",0,0,40,"Female","Female","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.data",23509
55,"Local-gov",10,"Adm-clerical",0,0,35,"Female","Female","Black","Unmarried","Married-spouse-absent","United-States","<=50K",0,"adult.data",23510
64,"Private",9,"Prof-specialty",0,0,23,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.data",23511
34,"Private",9,"Adm-clerical",0,0,40,"Male","Male","White","Unmarried","Separated","United-States","<=50K",0,"adult.data",23512
58,"Private",10,"Other-service",0,0,40,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.data",23513
46,"Private",12,"Craft-repair",0,1485,55,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23514
44,"Private",11,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23515
31,"Private",10,"Other-service",0,0,40,"Female","Female","Black","Unmarried","Separated","United-States","<=50K",0,"adult.data",23516
31,"Federal-gov",9,"Machine-op-inspct",0,0,40,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.data",23517
39,"Private",10,"Sales",0,0,45,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",23518
19,"Private",8,"Sales",0,0,18,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23519
56,"Private",9,"Other-service",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",23520
53,"Local-gov",5,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23521
68,"Private",14,"Prof-specialty",0,0,18,"Male","Male","White","Husband","Married-civ-spouse","Missing","<=50K",0,"adult.data",23522
69,"Private",9,"Other-service",991,0,18,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.data",23523
62,"Private",10,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23524
62,"State-gov",9,"Other-service",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23525
39,"Private",9,"Other-service",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",23526
45,"Federal-gov",12,"Exec-managerial",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23527
29,"Private",10,"Adm-clerical",0,0,50,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23528
33,"Private",10,"Other-service",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23529
34,"Private",10,"Machine-op-inspct",7298,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23530
29,"Private",9,"Machine-op-inspct",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23531
65,"Self-emp-inc",7,"Exec-managerial",6418,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23532
18,"Private",10,"Sales",0,0,35,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23533
22,"Private",9,"Farming-fishing",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23534
30,"Private",13,"Adm-clerical",0,1902,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23535
44,"Private",13,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23536
48,"Private",10,"Prof-specialty",0,0,20,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",23537
52,"Federal-gov",9,"Adm-clerical",0,0,45,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",23538
53,"Self-emp-not-inc",13,"Exec-managerial",7688,0,20,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","China",">50K",1,"adult.data",23539
48,"Federal-gov",9,"Adm-clerical",1471,0,40,"Female","Female","White","Unmarried","Married-spouse-absent","United-States","<=50K",0,"adult.data",23540
25,"Private",13,"Adm-clerical",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23541
41,"Private",13,"Sales",7688,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23542
37,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23543
55,"Private",6,"Transport-moving",0,0,45,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23544
67,"Private",9,"Adm-clerical",0,0,38,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23545
36,"Private",10,"Adm-clerical",0,0,45,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",23546
47,"Private",9,"Sales",0,0,52,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.data",23547
25,"Private",13,"Sales",0,0,16,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23548
19,"Private",5,"Farming-fishing",0,0,16,"Male","Male","White","Other-relative","Never-married","Mexico","<=50K",0,"adult.data",23549
24,"Private",4,"Machine-op-inspct",0,0,40,"Male","Male","White","Own-child","Separated","United-States","<=50K",0,"adult.data",23550
30,"Self-emp-not-inc",10,"Sales",0,0,25,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23551
17,"Private",7,"Adm-clerical",0,0,16,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23552
28,"Private",13,"Adm-clerical",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23553
34,"Private",11,"Adm-clerical",3908,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23554
35,"Private",10,"Sales",0,0,46,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23555
24,"Local-gov",10,"Protective-serv",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23556
43,"Private",9,"Adm-clerical",0,0,35,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",23557
20,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","Black","Not-in-family","Never-married","Missing","<=50K",0,"adult.data",23558
55,"Private",14,"Exec-managerial",0,0,40,"Male","Male","White","Unmarried","Divorced","United-States",">50K",1,"adult.data",23559
22,"Private",10,"Adm-clerical",0,0,35,"Female","Female","Black","Own-child","Never-married","United-States","<=50K",0,"adult.data",23560
20,"Private",10,"Other-service",0,0,50,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23561
44,"Private",9,"Other-service",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",23562
38,"Private",12,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23563
53,"Private",5,"Sales",0,0,25,"Female","Female","Black","Unmarried","Widowed","United-States","<=50K",0,"adult.data",23564
26,"Private",10,"Sales",2597,0,48,"Male","Male","Amer-Indian-Eskimo","Own-child","Separated","United-States","<=50K",0,"adult.data",23565
58,"Private",10,"Protective-serv",0,1902,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23566
23,"Private",9,"Exec-managerial",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23567
53,"Private",2,"Transport-moving",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23568
